Name,Rating,Review_count,Category,Sub_Category,Address,Latitude,Longitude
Iyengar's Bakery,3.9,12,Bakery and Cake Shop,Dessert,"XQ73+RP7, Hagadur Main Rd",12.9645438,77.7542862
Iyengar's Bakery,2.9,50,Bakery and Cake Shop,Dessert,"No 115, 3rd Main Rd",12.9056193,77.5951675
Iyengar's Bakery,3.8,34,Bakery and Cake Shop,Dessert,"357, 57th C Cross Rd",12.9852866,77.5543079
Iyengar's Bakery,4.2,154,Bakery and Cake Shop,Dessert,"WJ4Q+9G8, Hosapalya Main Rd",12.9059083,77.638824
Iyengar's Bakery,4.2,154,Bakery and Cake Shop,Dessert,"WJ4Q+9G8, Hosapalya Main Rd",12.9059083,77.638824
Iyengar's Bakery,4,401,Bakery and Cake Shop,Dessert,,12.8934242,77.5380713
Iyengar's Bakery,3.9,45,Bakery and Cake Shop,Dessert,"Kempanna Reddy Shopping Complex, Balmuri Main Rd",12.8800286,77.6023162
Iyengar's Bakery,3.9,322,Bakery and Cake Shop,Dessert,"1337, 1336, 3rd Main Rd",12.962731,77.7130909
Iyengar's Bakery,4.1,90,Bakery and Cake Shop,Dessert,"8, 33rd Cross Rd",12.9261765,77.587024
Iyengar's Bakery,4.6,10,Bakery and Cake Shop,Dessert,"XHXH+H87, 1st Main Rd",12.9989016,77.5783011
Iyengar's Bakery,0,,Bakery and Cake Shop,Dessert,WJVF+P7R,12.9443673,77.6231319
Iyengar's Bakery,2.3,3,Bakery and Cake Shop,Dessert,"1424, 37th Cross Rd",12.9219869,77.5860561
Iyengar's Bakery,4.1,7,Bakery and Cake Shop,Dessert,"No 14, Sundara Maruthi Road, Near-East Railway Station",12.9965287,77.6212228
Iyengar's Bakery,0,,Bakery and Cake Shop,Dessert,"Electronic city, 864, 3rd Cross Rd",12.8444754,77.6325451
Iyengar's Bakery,5,1,Bakery and Cake Shop,Dessert,"185, 2nd Main Rd",12.9178073,77.5778532
Iyengar's Bakery,4.7,27,Bakery and Cake Shop,Dessert,"#35, 1, 80 Feet Rd",12.938853,77.5526978
Iyengar's Bakery,4.1,143,Bakery and Cake Shop,Dessert,Iyengar Bakery And Sweets,12.8837432,77.5572336
Iyengar's Bakery,4.2,1007,Bakery and Cake Shop,Dessert,"192/2, HAL Main Road, Near-Canara Bank ATM",12.9612235,77.6375739
Iyengar's Bakery,4.6,327,Bakery and Cake Shop,Dessert,"shop no.2/92, 1/93, 12th Main Rd",12.9900763,77.5545061
Iyengar's Bakery,5,9,Bakery and Cake Shop,Dessert,56/6,12.9284482,77.5899323
Iyengar's Bakery,4.3,177,Bakery and Cake Shop,Dessert,"4th main, N.S Palya Rd",12.9088064,77.6039687
Iyengar's Bakery,4.2,317,Bakery and Cake Shop,Dessert,,13.0010633,77.5723768
Iyengar's Bakery,5,1,Bakery and Cake Shop,Dessert,"VJH3+52G, Sri Rama Temple Rd",12.8779275,77.602575
Iyengar's Bakery,4.1,118,Bakery and Cake Shop,Dessert,"Lj.iyengar.bakery.&.sweetsShop No. 161, Opp Rajiv Gandhi University, 32., Nd. E. Cross Road, Jayanagar",12.9271543,77.5928358
Iyengar's Bakery,4.1,118,Bakery and Cake Shop,Dessert,"Lj.iyengar.bakery.&.sweetsShop No. 161, Opp Rajiv Gandhi University, 32., Nd. E. Cross Road, Jayanagar",12.9271543,77.5928358
Iyengar's Bakery,4.2,5,Bakery and Cake Shop,Dessert,"82, 80 Feet Rd",12.9470627,77.6189347
Iyengar's Bakery,4.5,4,Bakery and Cake Shop,Dessert,"8 ,Jayanagar, Kanakapura Rd",12.9178644,77.5735665
Iyengar's Bakery,2.5,6,Bakery and Cake Shop,Dessert,"Shop No. 73, 5th Main Road, 7th Cross Road",12.9711376,77.5568661
Iyengar's Bakery,3.9,18,Bakery and Cake Shop,Dessert,"S No 1/2, HAL Old Airport Rd",12.9614793,77.6363592
Iyengar's Bakery,0,,Bakery and Cake Shop,Dessert,"Swagath Garuda, 56/1 30th Cross, Mall Road",12.9290037,77.5944601
Iyengar's Bakery,3.9,11,Bakery and Cake Shop,Dessert,"16, Link Rd 4",12.9613553,77.6367259
Iyengar's Bakery,4,1,Bakery and Cake Shop,Dessert,"228, Thimmaiah Rd",12.9901737,77.6056713
Iyengar's Bakery,2.3,26,Bakery and Cake Shop,Dessert,"1108, 1092, 16th Cross Rd",12.9070844,77.6111133
Iyengar's Bakery,4.1,314,Bakery and Cake Shop,Dessert,"No 8, Ambika Building, 7th Cross, H Siddiah Road, Wilson Garden, Bengaluru, 560027, Siddaiah Rd",12.949499,77.5963762
Iyengar's Bakery,4.8,41,Bakery and Cake Shop,Dessert,,21.0686228,82.7525294
Iyengar's Bakery,3.3,9,Bakery and Cake Shop,Dessert,"#28,/1,29/1, Ejipura Main Rd",12.9503472,77.6251657
Iyengar's Bakery,4,30,Bakery and Cake Shop,Dessert,"700, 15th Cross Rd",12.9044761,77.585884
Iyengar's Bakery,0,,Bakery and Cake Shop,Dessert,"1557, E End Main Rd",12.9175279,77.5970677
Iyengar's Bakery,4.6,52,Bakery and Cake Shop,Dessert,"38, 8th Main Rd",13.0033235,77.5652121
Iyengar's Bakery,3.6,7,Bakery and Cake Shop,Dessert,"69, 7th D Cross Rd",12.9640511,77.5489571
Iyengar's Bakery,4,6,Bakery and Cake Shop,Dessert,RMP4+4CF,12.8353224,77.6560607
Iyengar's Bakery,4.1,42,Bakery and Cake Shop,Dessert,"47, 3rd Cross Rd",12.9157134,77.5779853
Iyengar's Bakery,0,,Bakery and Cake Shop,Dessert,"Bommanahalli 17 Cross, 5th Main Rd",12.8963862,77.6221532
Iyengar's Bakery,3.8,13,Bakery and Cake Shop,Dessert,"Varthur, behind police station",12.9376327,77.7474342
Iyengar's Bakery,0,,Bakery and Cake Shop,Dessert,,13.0649783,77.4432551
Iyengar's Bakery,4.3,7,Bakery and Cake Shop,Dessert,"VHXF+R26, Krishna Devaraya Nagar, Yelachenahallli, Kumaraswamy Layout",12.8995498,77.5725037
Iyengar's Bakery,5,1,Bakery and Cake Shop,Dessert,"XH2W+C6G, Siddaiah Rd",12.951055,77.5955923
Krispy Kreme,4.1,778,Donuts,Dessert,"No. 788, J.K. Plaza, 12th Main Rd",12.9700519,77.6407551
Krispy Kreme,4.1,710,Donuts,Dessert,"28, 14th Main Rd",12.913573,77.638274
Krispy Kreme,4.3,296,Donuts,Dessert,"116, Koramangala 80 Feet Rd",12.9351472,77.6134656
Krispy Kreme,4.2,229,Donuts,Dessert,"49, Aurobindo Marg",12.9268475,77.5864566
Krispy Kreme,4.2,78,Donuts,Dessert,"Building no. 590, 24th Cross 14th Main, Banashankri 2nd Stage, Basavanagudi BBMP, south",12.9242283,77.5672174
Krispy Kreme,4.1,79,Donuts,Dessert,"2nd Floor, Vegacity, No. 172/1, Srinivas Industrial Estate, Bilekahalli, Bannerghatta Main Rd",12.9076935,77.6011137
Krispy Kreme,4.2,80,Donuts,Dessert,"XHRC+Q85, Sampige Road, Malleshwaram West",12.9918755,77.5708543
Krispy Kreme,4,82,Donuts,Dessert,"21, Hosur Rd",12.9345439,77.6112087
Krispy Kreme,4.2,464,Donuts,Dessert,"Adarsh Opous, 3, Sri Thyagi M Palanivelu Rd",12.966857,77.6114278
Krispy Kreme,4.2,950,Donuts,Dessert,"Ground floor, Orion Mall, BRIGADE GATEWAY, Dr Rajkumar Rd, next to glass lift",13.0110582,77.5550644
Krispy Kreme,4.1,704,Donuts,Dessert,"Chung's Retaurant, #402",13.0220027,77.6397163
Krispy Kreme,3.6,114,Donuts,Dessert,"SM-113, Lower Ground Floor, Phoenix Market City, Whitefield Rd",12.9969059,77.6966432
Krispy Kreme,3.5,14,Donuts,Dessert,"WJQH+38H, 100 Feet Rd",12.9376769,77.6283495
Krispy Kreme,4.2,92,Donuts,Dessert,3HVV+RXG,13.0945618,77.59496
Krispy Kreme,4.1,28,Donuts,Dessert,"XPQH+V69, Forum Shantiniketan Food Court",12.989654,77.7281085
Krispy Kreme,4.1,24,Donuts,Dessert,WJM6+QFQ,12.9344649,77.6112313
Krispy Kreme,5,2,Donuts,Dessert,"Bhartiya City, 1st, Thanisandra Main Rd",13.0833884,77.6435194
Krispy Kreme,4.6,190,Donuts,Dessert,"Ground floor, International Airport, Krispy Kreme doughnut Airport Quad Opp. Arrivals, Behind Starbucks, T1",13.1998683,77.7095409
MOJO Pizza ,3.7,77,Pizza ,Fast food,"619,1st floor, Arwaaz Arcade, 80 Feet Rd, near Sony Signal",12.9372919,77.6265612
MOJO Pizza,3.9,239,Pizza ,Fast food,"688, 10th Cross Main Road",12.9125273,77.6064542
MOJO Pizza,3.2,64,Pizza ,Fast food,"Kesar Complex, 65/1A, Sarjapur - Marathahalli Rd",12.912936,77.6809584
MOJO Pizza,2.7,49,Pizza ,Fast food,"14th Main Road, No. 548, 22nd Cross Rd",12.9096469,77.6386404
MOJO Pizza,3.9,161,Pizza ,Fast food,"Shop No. 177, 90, Doddathogur Rd",12.8521743,77.6570762
MOJO Pizza,3.8,142,Pizza ,Fast food,"287, Outer Ring Rd",12.9230869,77.5551924
MOJO Pizza,3.7,120,Pizza ,Fast food,"126, Lower Ground Floor, 80 Feet Road, Sanjaynagar , Bangalore - 94",13.0271314,77.5790789
MOJO Pizza,3.9,128,Pizza ,Fast food,"140, 1st floor, Dr Rajkumar Rd, above Madhuloka Liquor Boutique",13.0019451,77.5530725
MOJO Pizza,4.2,86,Pizza ,Fast food,"129, Marathahalli - Sarjapur Outer Ring Rd Devarabisanahalli, Bellandur, Kadabeesanahalli, Marathahalli - Sarjapur Outer Ring Rd",12.9331689,77.6880956
MOJO Pizza,4.3,25,Pizza ,Fast food,"Snap Fitness, 37, RI Residency, Annasandrapalya Main Rd",12.8990204,77.658392
MOJO Pizza,2.8,12,Pizza ,Fast food,"No.5,1st floor, Krishna Nagar, Hosur Road, above Royal Enfield Showroom",12.9350392,77.6089595
MOJO Pizza,3.9,62,Pizza ,Fast food,"Shop No. 5, Shbari Complex, 1st Cross Rd",12.8911896,77.5945447
MOJO Pizza,3.8,77,Pizza ,Fast food,"1ST FLOOR, RR Plaza, 3rd H Main Rd, above M.R.P. OUTLET, near Big Chicken",13.0196515,77.636744
MOJO Pizza,3.5,17,Pizza ,Fast food,"28, 80 Feet Rd",12.9806219,77.6464251
MOJO Pizza,4.4,38,Pizza ,Fast food,"N0: 642/35,24th Main, 1st Phase,JP Nagar, Raghvendra Swamy Temple, TMC Layout, 1st Phase, Jayanagar, near Reliance Digital Express",12.9167293,77.5857568
MOJO Pizza,4,70,Pizza ,Fast food,"158, sri varu towers, Greenglen layout, bellandur",12.9274031,77.6698529
MOJO Pizza,4.1,49,Pizza ,Fast food,"58,Ground Floor, Kaggadasapura Main Road Nagavarapalya, C V Raman Nagar",12.9846231,77.6753142
MOJO Pizza,4.4,26,Pizza ,Fast food,"18/2, AGNR Complex, 1st floor, Timaya Layout, Outer Ring Rd",12.9897745,77.6881063
MOJO Pizza,3.8,61,Pizza ,Fast food,"34, ATR Complex, Old Airport Road, Murugeshpalya",12.9590857,77.6549982
MOJO Pizza,4,50,Pizza ,Fast food,"5/3, Kundalahalli Gate Varthur Main Road, Opposite SKR Kalyana Mantapa",12.9560324,77.7163965
MOJO Pizza,2.9,39,Pizza ,Fast food,"32, opp. Bus Stop",12.9586093,77.5253767
MOJO Pizza,4.1,66,Pizza ,Fast food,"#1, First floor, opposite to CSI Church, Whitefield Main Road,, Sathya Sai Layout, Whitefield,, next to Reliance Fresh",12.9708809,77.7502429
MOJO Pizza,4,37,Pizza ,Fast food,"XPR9+VX8, Whitefield Rd",12.992165,77.7199661
MOJO Pizza,4.5,48,Pizza ,Fast food,"Satheesh Building, No-38, Mathikere Main Rd",13.0292292,77.561348
MOJO Pizza,3.6,72,Pizza ,Fast food,"Ramdev Building, Nagondana Halli Main Rd",13.012392,77.7608921
MOJO Pizza,3.5,23,Pizza ,Fast food,"58, Ground Floor, C V Ramana Nagar, Kaggadasapura Main Rd",12.985221,77.673936
MOJO Pizza,3.8,35,Pizza ,Fast food,"No, S-3 and S-4,Silver Spring Layout Munnekolalu",12.9573662,77.7087833
MOJO Pizza,4.1,74,Pizza ,Fast food,"Sri Ganesh Motor Driving school, Thanisandra Main Rd",13.042825,77.6253471
MOJO Pizza,3.7,3,Pizza ,Fast food,"187, 9th Main Rd",12.8911116,77.5923626
MOJO Pizza,2.9,25,Pizza ,Fast food,"Police Quarters, 509 , SR. K. Post, Thanisandra Main Rd",13.0721791,77.6334393
MOJO Pizza,2.5,24,Pizza ,Fast food,"38, 60 Feet Rd",13.0629392,77.5921097
MOJO Pizza,4.7,15,Pizza ,Fast food,"491/7, First Floor, 60 Feet Rd, next to McDonald's",13.0636621,77.5895933
MOJO Pizza,5,1,Pizza ,Fast food,RMHJ+MP9,12.8291681,77.681848
MOJO Pizza,0,,Pizza ,Fast food,"7, 9, 3Rd Floor, Division",13.1036191,77.5805685
Onesta,4.2,303,Pizza,Fast food,"No:7, Neeladri Rd, next to HDFC Bank",12.8409362,77.6506542
Onesta,4.1,9431,Pizza,Fast food,"15, Outer Ring Rd",12.906002,77.596866
Onesta,4,6946,Pizza,Fast food,"2318, 27th Main Rd",12.9121995,77.6516981
Onesta,4.1,8550,Pizza,Fast food,501 C.M.H Road Binnamangala Extension,12.978574,77.643552
Onesta,4.1,8710,Pizza,Fast food,"63, Jyoti Nivas College Rd",12.9332815,77.614859
Onesta,4.1,6941,Pizza,Fast food,"215, 2nd Floor, Shashi Arcade, New BEL Rd",13.0292328,77.5708748
Onesta,4,4942,Pizza,Fast food,"Marathahalli - Sarjapur Outer Ring Rd, near Titan World",12.9506845,77.699941
Onesta,4.3,1062,Pizza,Fast food,"70, Kanakapura Rd",12.8830941,77.5486218
Onesta,4.7,106,Pizza,Fast food,"13, 80 Feet Rd",12.933282,77.6310353
Onesta,3.8,11,Pizza,Fast food,"3rd Floor, Food Court, Mantri Square, Sampige Rd",12.9917251,77.5705239
Onesta,4,4325,Pizza,Fast food,"# 335,Ideal Home .BKVHVP Aracade, Rajarajeshwari Temple Rd, Rajarajeshwari, Nagar",12.930002,77.515122
Onesta,4.5,91,Pizza,Fast food,VHGW+989,12.8759395,77.5958401
Onesta,3.9,1875,Pizza,Fast food,"Brookefield Mall, Survey No-111 & 123/2 Kundalahalli Village",12.9659959,77.7179784
Onesta,4,5347,Pizza,Fast food,"No.414, 4th Floor, 7th main road, HRBR, 1st Block Extension, opp. Banaswadi Club",13.0216307,77.643387
Onesta,4.3,30,Pizza,Fast food,"Ground floor, Oppst. Food Court, South Tower Bagmane WTC",12.9857104,77.6941999
Onesta,4.3,176,Pizza,Fast food,"91, 60 Feet Rd, Chandra Layout BBMP West",12.9607748,77.5288267
Onesta,4.1,75,Pizza,Fast food,"No. FC-02, Food Court level 4 Ascendas Park Square Mall, ITPL, Road",12.9868127,77.7367536
Onesta,3.7,23,Pizza,Fast food,"49/30, NH 44",12.9087135,77.6285707
Onesta,3.5,57,Pizza,Fast food,"3J4J+F7W, Rachenahalli Main Rd",13.0562255,77.6307098
Onesta,4,4799,Pizza,Fast food,,13.0985169,77.5847766
Onesta,4.5,76,Pizza,Fast food,"100, 3rd floor, Survey No. 132(P),133(P), & 134(P of Nagavara Village, wide, Thanisandra Main Rd",13.0450996,77.6267299
OvenStory Pizza,2.1,73,Pizza,Fast food,"VJV9+5XF, Devarachikkanahalli Main Rd",12.8929334,77.6199129
OvenStory Pizza,3.5,13,Pizza,Fast food,"306, 1st A Cross, opp. Skf Bearing Factory, next to Kfc",12.8598808,77.6765201
OvenStory Pizza,3,11,Pizza,Fast food,"First Floor, Sriprasth Complex, Peace Restarunat, opp. Nandini Booth",12.9619877,77.5979468
OvenStory Pizza,2.8,18,Pizza,Fast food,"17, 1st Floor, 5th Cross Rd, above SBI Bank",12.9932627,77.591099
OvenStory Pizza,2.5,18,Pizza,Fast food,"Faaso'S, 49, 7th Main Rd",12.9090124,77.6065545
OvenStory Pizza,2,486,Pizza,Fast food,"1st floor, Jakkasandra FC, Above indus ind bank",12.92499,77.637334
OvenStory Pizza,1.7,21,Pizza,Fast food,"Frm'S Land Mark Apartment,No.195/4- 1/G-1, Ground Floor",13.0059135,77.6579272
OvenStory Pizza,3,17,Pizza,Fast food,"Shop No. 6, 1st Floor",12.9601413,77.6387118
OvenStory Pizza,3.5,40,Pizza,Fast food,"2884, 1st Floor, 14th Main Rd",13.0031959,77.5586074
OvenStory Pizza,3,27,Pizza,Fast food,"1St Flore, 38/3, Rashtriya Vidyalaya Rd",13.0280411,77.6526211
OvenStory Pizza,2.5,38,Pizza,Fast food,"Shop No-306, 1st Floor, Ushada, 5th B Cross, Service Rd, next to Pizza Hut",13.0261496,77.6361348
OvenStory Pizza,2.2,18,Pizza,Fast food,"No 32/33 First Floor, Doddanekundi Main Rd",12.9732671,77.7013798
OvenStory Pizza,2.2,13,Pizza,Fast food,"161, 161/A, Arekere Main Rd, opp. to Mantri Woodland Apartsment",12.8897036,77.6009633
OvenStory Pizza,3,59,Pizza,Fast food,"Shop No 10, 11, 2nd Cross Road, near Toll Both And Dominos Chai Point",12.8442099,77.6656213
OvenStory Pizza,3.1,27,Pizza,Fast food,"10, 1st Floor Above TVS Showroom Bettadasanapura Main Road, Neeladri Rd",12.8417098,77.6326563
OvenStory Pizza,2.6,8,Pizza,Fast food,"104, B Block, 1st Floor, Konnen Agrahara Blue Dart Connection Point Building, Next to SBI Bank HAL Exit Airport Road, Old, Airport Exit Road",12.9570906,77.6625606
OvenStory Pizza,3.1,19,Pizza,Fast food,"1st Floor, 9th Main Rd",12.8831306,77.6496597
OvenStory Pizza,2.6,12,Pizza,Fast food,"785, 2Nd B Main, Bhuvaneshwari Rd",12.9423696,77.61773
OvenStory Pizza,2.7,28,Pizza,Fast food,"2318, 17Th Cross, 27th, Main Road, near Nift Collage",12.912185,77.6314953
OvenStory Pizza,2.1,12,Pizza,Fast food,"1833, 1st Floor, 14th Cross Road, 2nd Statge Bendre Nagar , Kumara Swamy Layout",12.905892,77.5589686
Pasta Street ,4.4,2527,Italian,continental,"74, 15th Cross Rd",12.9070384,77.5988163
Pasta Street ,4.4,3608,Italian,continental,"Ground floor, 751, 80 Feet Rd",12.9327999,77.6310609
Pasta Street ,4.4,6830,Italian,continental,"2022, 100 Feet Rd",12.967053,77.6417164
Pasta Street ,4.5,2848,Italian,continental,"222/220/A, ITPL Main Rd, opp. Prestige Shantiniketan",12.9881797,77.7299889
Pasta Street ,4.7,367,Italian,continental,"710, Varthur Rd",12.9561792,77.7215249
Pasta Street ,4.4,3398,Italian,continental,"Chicago Avenue, 37/2, Cunningham Rd, opposite Fortis Hospital",12.9883413,77.5937533
Sri Krishna sweets,4,4,Sweet shop,Dessert,WJC9+F39,12.9211679,77.6177239
Sri Krishna sweets,4,162,Sweet shop,Dessert,"I Phase, Vishnu Towers, No.20, 9th Cross Rd",12.9108097,77.5807811
Sri Krishna sweets,3.7,47,Sweet shop,Dessert,"No 37, 28th Cross Rd",12.9295884,77.5859255
Sri Krishna sweets,4,358,Sweet shop,Dessert,"19, Kammanahalli Main Road, Circle, next to Riti Jewelers, near Kammanahalli",13.0141289,77.6355593
Sri Krishna sweets,4.1,404,Sweet shop,Dessert,"Between Sampege, 50, 7th Cross, Near Malleshwarm Co-operative Bank, &, Margosa Rd",12.9983338,77.5697077
Sri Krishna sweets,4.2,77,Sweet shop,Dessert,"RM Complex, 121, DVG Road",12.9423111,77.5709794
Sri Krishna sweets,4.4,303,Sweet shop,Dessert,"236, 13th Cross Rd",12.9788484,77.6363169
Sri Krishna sweets,3.9,48,Sweet shop,Dessert,"Shop No.#44, N.S. Road, Bannerghatta Main Rd",12.9116625,77.6003857
Sri Krishna sweets,4.1,280,Sweet shop,Dessert,"No.12, ANU Complex, Kathriguppe Main Rd",12.9331581,77.5570574
Sri Krishna sweets,3.9,150,Sweet shop,Dessert,"64th Cross, 12th Main, 12th Main Rd",12.983045,77.554098
Sri Krishna sweets,4.1,93,Sweet shop,Dessert,"24, 4th Main Rd",12.966438,77.5926425
Sri Krishna sweets,3.7,23,Sweet shop,Dessert,"34, Namjoshi Rd",12.9716794,77.6816017
Sri Krishna sweets,5,3,Sweet shop,Dessert,"Shop No:#176, 1st Main, 5th Cross Rd",12.9894794,77.5603483
Sri Krishna sweets,3.8,4,Sweet shop,Dessert,"#44/1k Ground floor shahi Exports Road, Arekere Main Rd",12.887012,77.603339
Sri Krishna sweets,3.7,3,Sweet shop,Dessert,"Kodi Chikanahalli No.11th Cross, Devarachikkanahalli Main Rd",12.9034503,77.6253864
Sri Krishna sweets,4.7,3,Sweet shop,Dessert,116/4a Uday kumar building S g r dental college road Munnekolal,12.9482997,77.7050228
Sri Krishna sweets,4,8,Sweet shop,Dessert,"1, Channasandra Main Rd",12.981686,77.7681514
Sri Krishna sweets,3.7,9,Sweet shop,Dessert,"Near Dairy Circle,, opp. Maruthi Showroom",13.104245,77.571319
Sri Krishna sweets,4.3,3,Sweet shop,Dessert,"Shop No 7/1, Avalahalli Main Road, Mysore Rd, near Dodda Maramma Temple",12.9450281,77.546098
Sri Krishna sweets,4,87,Sweet shop,Dessert,XP9P+X2F,12.9699272,77.7350558
Sri Krishna sweets,4.2,1625,Sweet shop,Dessert,"2HRG+XHV, Bhoopasandra Main Rd, Near NTI Bus Stop",13.042481,77.5764108
Sri Krishna sweets,5,1,Sweet shop,Dessert,"1, Chola Nagar Nagar., Masjid",13.0390918,77.5990912
Sri Krishna sweets,5,1,Sweet shop,Dessert,146,12.9984669,77.5734793
Sri Krishna sweets,5,1,Sweet shop,Dessert,"645, Banaswadi Main Road, Opposite-Syndicate Bank, Subbaiyapalya",13.0098266,77.6440041
Third Wave Coffee,4.4,4332,Coffee,cafe,"4th Block, 1, 984, 80 Feet Rd",12.9347217,77.6295729
Third Wave Coffee,4.4,3724,Coffee,cafe,"249, 14th Main Rd",12.9099471,77.6378504
Third Wave Coffee,4.5,1984,Coffee,cafe,13th Cross Rd,13.0082541,77.5798424
Third Wave Coffee,4.4,356,Coffee,cafe,"UB City, Vittal Mallya Rd, KG Halli, D' Souza Layout",12.9716,77.5959941
Third Wave Coffee,4.5,1191,Coffee,cafe,"Ground Floor, 276, 15th Cross Rd, next to Nexa showroom",12.9059853,77.587666
Third Wave Coffee,4.4,1353,Coffee,cafe,"NO 6, Indiqube Edge, Ground Floor NO 571/630/6/4, SY, 4, Outer Ring Rd",12.9222465,77.6693887
Third Wave Coffee,4.4,1897,Coffee,cafe,12th Main Rd,12.9702038,77.6386734
Third Wave Coffee,4.4,3180,Coffee,cafe,"729, Chinmaya Mission Hospital Rd",12.9786244,77.6452957
Third Wave Coffee,4.4,659,Coffee,cafe,"Shop 52/2 , Sujaya Pride Building, Church St",12.9747697,77.6062322
Third Wave Coffee,4.5,1588,Coffee,cafe,"220, 9th Main Rd",12.9210085,77.5835729
Third Wave Coffee,4.7,439,Coffee,cafe,"18, Ground Floor, Executive Chambers, 5, Cunningham Rd",12.9874429,77.5947883
Third Wave Coffee,4.1,38,Coffee,cafe,"2nd Floor, 2082, 24th Main Rd",12.9133658,77.648737
Third Wave Coffee,4.4,17,Coffee,cafe,"Food Court, Pritech Rd",12.9217732,77.6809349
Third Wave Coffee,4.3,1206,Coffee,cafe,"Whitefield Main Road, Hoodi, Thigalarapalya, Krishnarajapura Ground Floor, Forum Shantiniketan Mall",12.9892844,77.7282523
Third Wave Coffee,4.6,609,Coffee,cafe,"Spearhead Towers, 57, Margosa Rd",13.0068063,77.5689851
Third Wave Coffee,4.4,410,Coffee,cafe,"2116, CMR Main Rd",13.0216586,77.640052
Third Wave Coffee,4.4,1347,Coffee,cafe,17th Cross Rd,12.9119045,77.6502642
Third Wave Coffee,4.5,672,Coffee,cafe,"Opp to DSR Woodwinds 83&, 84, Sarjapur - Marathahalli Rd",12.9094782,77.6872119
Third Wave Coffee,4,14,Coffee,cafe,"Syndicate No 52/2 and 52/3, Dr Puneeth Rajkumar Road Devarabeesanahalli, Varthur Hobli, South, opposite Intel Technology India Pvt. Ltd.- SRR1",12.93249,77.68564
Third Wave Coffee,4.5,206,Coffee,cafe,"Shop No 4, 30th Main Road, South, opposite Kempegowda Institute Of Medical Science",12.927708,77.56174
Third Wave Coffee,4.9,32,Coffee,cafe,"Unit No 102, Forum Rex Walk, 12th Brigade Road, North",12.972393,77.6069701
Third Wave Coffee,4.4,154,Coffee,cafe,"Indian Music Experience, Brigade Millenium Campus, 7th Phase, South",12.8916942,77.5839086
Third Wave Coffee,4.6,416,Coffee,cafe,"Micro Layout, Shop No 248, 7th Cross, South",12.91356,77.60505
Third Wave Coffee,4.4,516,Coffee,cafe,"2, 10, 80 Feet Rd",13.0272456,77.5765181
Third Wave Coffee,4.5,430,Coffee,cafe,"55/1, Coles Rd",12.9959807,77.6133178
Third Wave Coffee,4.6,455,Coffee,cafe,"Ground Floor, Axis Inspiron, Vijaya Bank Layout Devarachikkanahalli, South",12.8893686,77.6105601
Third Wave Coffee,4.6,173,Coffee,cafe,"Highway Property, Kanakpura Road, South, next to Shinag Shopping Mall",12.8306884,77.5133127
Third Wave Coffee,4.7,337,Coffee,cafe,"The Bay, RMZ Ecoworld, Marathahalli - Sarjapur Outer Ring Rd, next to ATM",12.9206873,77.6843243
Third Wave Coffee,4.5,235,Coffee,cafe,"First Floor, Phoenix Market City mall Mahadevpura, Flyover, near Krishnarajapuram",12.996566,77.6962815
Third Wave Coffee,4.7,457,Coffee,cafe,"Corporation No 13, Old no 4/1, Ground Floor, Lavelle Road Junction, Walton, North",12.9716199,77.5978831
Third Wave Coffee,4.1,27,Coffee,cafe,"13/8 Liss Arcade, Bannerghatta Main Rd",12.8895559,77.5973532
Third Wave Coffee,4.6,249,Coffee,cafe,"Shop No 25, Ganapathi Temple Rd",12.9396226,77.6194182
Third Wave Coffee,4.3,43,Coffee,cafe,"IBC Knowledge Park, 6th Floor, Banergatta Road, South",12.91869,77.6001
Third Wave Coffee,4.8,54,Coffee,cafe,"BBMP East, Syndicate No 10P and 12P, Whitefield Main Road, Varthur Kodi, Ramagondanahalli Mahadevapura",12.95848,77.74532
Third Wave Coffee,4.7,72,Coffee,cafe,"Unit No 15, Ground Floor, NXT Tower 2, Embassy NXT, Outer Ring Rd",13.042313,77.620721
Third Wave Coffee,4.4,85,Coffee,cafe,"Unit No FF-146, First Floor, Forum Falcon City, Kanakapura Road Anjanadri Layout, Konanakunte",12.8888672,77.5629119
Third Wave Coffee,4.6,878,Coffee,cafe,"No 9 : Ground Floor, UB ELEGA, Outer Ring Rd",12.9693813,77.7006452
Third Wave Coffee,4.7,164,Coffee,cafe,"Shop No 864, Ground Floor, D Block, 60 Feet Rd",13.061092,77.587219
Third Wave Coffee,4.7,479,Coffee,cafe,"Plot No 207, Varthur Rd",12.9571792,77.7362538
Third Wave Coffee,4.1,14,Coffee,cafe,"Shop No, 62, Whitefield Rd",12.95983,77.74743
Third Wave Coffee,4.3,639,Coffee,cafe,"113/2, Sai Paryavaran House, ITPL Main Rd",12.9633121,77.716884
Third Wave Coffee,4.6,7,Coffee,cafe,"Ayra Business Center, #1 Mig, KHB colony, 5th Block, opp. lakshmidevi park",12.9396611,77.6194541
Toscano,4.2,3977,Italian,continental,"Ashoka Pillar Rd, near Madhavan Park Circle",12.9370714,77.5852888
Toscano,4.4,1957,Italian,continental,"24, Vittal Mallya Rd",12.9716773,77.5962738
Toscano,4.2,4732,Italian,continental,"26/1, Dr Rajkumar Rd",13.0113262,77.5553361
Toscano,4.3,2221,Italian,continental,"2nd Floor, Viha Forum, Hosur Rd",12.9348049,77.6113947
Toscano,3,13,Italian,continental,"Shop no. 8, Kitchens@, 1, 14th Main Rd",12.9161893,77.6380188
